track_name,bpm,onset_rate,onset_strength_mean,onset_strength_std,zcr_mean,zcr_std,spec_cent_mean,spec_cent_std,spec_contrast_mean,spec_contrast_std,spec_rolloff_mean,spec_rolloff_std,spec_bandwidth_mean,spec_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,tonnetz_mean_1,tonnetz_std_1,tonnetz_mean_2,tonnetz_std_2,tonnetz_mean_3,tonnetz_std_3,tonnetz_mean_4,tonnetz_std_4,tonnetz_mean_5,tonnetz_std_5,tonnetz_mean_6,tonnetz_std_6,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13
462.mp3,143.555,2007.059,1.038,0.602,0.024,0.017,1352.177,602.022,18.684,10.436,2867.522,1275.062,1868.031,616.643,0.001235,0.034035,-0.091,0.112,0.347,0.154,-0.142,0.225,0.134,0.155,-0.054,0.103,0.016,0.073,0.865,0.545,0.248,0.319,0.311,1.000,0.575,0.454,0.285,0.194,0.279,0.258,195.904,27.385,-32.003,18.430,28.601,21.483,19.076,16.758,14.495,11.890,10.284,11.182,10.551,8.613,7.663,8.009,8.054,8.422,5.529,7.230,-0.979,9.304,-0.061,6.941
637.mp3,139.675,2070.348,0.390,0.593,0.034,0.009,720.138,125.977,21.644,6.951,989.074,199.824,710.616,213.212,0.001251,0.034869,0.229,0.212,0.321,0.172,-0.245,0.255,-0.034,0.208,-0.098,0.093,0.016,0.091,0.503,0.225,0.700,0.236,0.217,1.000,0.402,0.491,0.178,0.767,0.285,0.150,178.067,31.817,63.883,8.509,-11.999,12.066,-22.663,8.572,-7.947,11.139,-0.695,8.773,0.973,8.652,5.687,9.124,9.714,8.017,6.655,8.361,-1.179,9.179,-6.333,8.800
1824.mp3,120.185,1939.116,1.725,2.825,0.030,0.031,1472.672,1076.956,18.672,8.927,2692.567,2528.092,2097.138,1001.434,0.000587,0.004877,0.042,0.044,0.039,0.034,-0.033,0.054,-0.011,0.052,-0.010,0.018,0.015,0.020,0.819,0.697,0.988,0.689,0.551,0.509,0.419,0.583,0.637,1.000,0.849,0.652,177.127,47.639,7.390,40.560,19.683,35.534,-1.976,21.176,18.617,16.406,2.363,14.863,6.202,14.786,1.555,13.343,-2.583,12.916,-8.990,10.185,-1.846,9.846,-2.975,8.933
1680.mp3,101.333,1942.229,1.287,0.873,0.059,0.026,2723.898,726.887,19.092,11.311,5761.248,1588.120,2989.034,602.658,0.000243,0.000402,0.025,0.033,0.023,0.044,0.039,0.075,-0.018,0.087,-0.002,0.030,-0.019,0.027,1.000,0.557,0.553,0.552,0.590,0.845,0.694,0.846,0.659,0.669,0.791,0.978,155.387,22.439,-51.641,15.739,63.570,13.697,-10.831,14.015,25.225,10.983,-13.128,12.157,11.067,9.403,-7.968,9.746,5.740,9.674,3.187,8.966,0.491,7.784,-0.562,7.252
1015.mp3,93.963,1951.794,1.105,0.696,0.077,0.028,2690.523,770.793,18.109,10.823,5248.285,1857.390,2793.076,650.263,0.000481,0.000565,0.032,0.079,0.086,0.083,-0.005,0.094,0.053,0.113,0.003,0.034,0.016,0.036,1.000,0.808,0.734,0.755,0.702,0.801,0.604,0.726,0.582,0.601,0.588,0.554,165.441,25.604,-65.330,13.942,38.089,13.462,-19.784,14.368,26.742,12.276,-14.708,10.780,10.586,10.653,-8.299,10.579,2.002,9.061,-6.085,7.861,1.418,7.304,1.064,6.812
1588.mp3,151.999,2117.537,1.248,1.618,0.048,0.052,2720.178,1271.945,19.286,11.423,5874.298,2580.942,3273.781,821.168,0.001113,0.011703,-0.088,0.096,0.011,0.063,0.065,0.103,-0.114,0.088,0.014,0.029,0.025,0.053,0.377,0.498,0.494,0.907,0.579,0.700,1.000,0.922,0.650,0.527,0.760,0.531,126.085,39.899,-24.280,30.230,36.598,27.216,-12.806,18.562,28.110,13.540,-5.426,16.306,14.484,9.583,-0.179,10.729,11.368,10.764,-3.309,9.168,6.055,10.443,-0.806,8.186
1992.mp3,123.047,1963.298,1.097,0.433,0.096,0.042,3691.258,909.994,18.470,12.309,7228.084,1803.007,3494.239,514.486,0.000757,0.000760,0.047,0.041,-0.042,0.072,0.063,0.089,-0.010,0.053,-0.018,0.037,-0.011,0.026,0.680,0.532,0.535,0.503,0.599,0.622,0.681,0.700,0.576,0.616,0.638,1.000,122.196,17.942,-56.343,12.441,61.073,11.579,-11.671,13.750,31.689,10.493,-11.414,15.115,23.231,8.804,-10.802,8.296,16.029,8.462,-5.214,7.212,9.296,7.182,-0.704,6.540
1673.mp3,123.047,1971.838,1.377,0.834,0.050,0.012,1889.703,503.144,22.466,9.551,3614.450,1278.206,2182.339,517.065,0.000050,0.000168,0.123,0.149,0.057,0.154,-0.033,0.194,0.015,0.169,-0.044,0.059,0.009,0.066,0.753,0.458,0.819,0.487,0.418,0.529,0.440,0.619,0.664,1.000,0.507,0.650,180.444,21.093,-56.067,15.909,19.346,10.510,-13.786,13.070,-9.826,13.379,-15.608,11.521,4.560,9.250,-20.196,9.124,-0.407,8.754,-5.366,9.321,-1.236,9.917,-7.306,9.104
585.mp3,120.185,1879.072,0.972,0.564,0.023,0.026,1361.072,776.391,20.573,10.678,2533.363,1701.946,2233.238,510.171,0.001286,0.035216,0.211,0.143,0.050,0.176,0.046,0.238,0.011,0.203,-0.000,0.074,0.018,0.100,1.000,0.551,0.900,0.588,0.800,0.518,0.475,0.873,0.568,0.969,0.706,0.960,185.378,23.629,-0.347,16.059,45.255,15.350,0.415,16.043,27.919,13.140,1.258,8.702,3.324,8.759,12.431,9.306,-10.507,10.844,-1.730,8.352,-1.808,9.845,-9.043,11.124
1670.mp3,109.957,1938.685,1.465,2.065,0.031,0.021,2033.055,745.618,19.165,10.426,4421.384,2088.221,2978.504,571.635,0.000162,0.000297,0.046,0.077,-0.058,0.100,0.040,0.133,-0.035,0.082,-0.037,0.047,-0.002,0.039,0.720,0.593,0.661,0.695,0.632,0.657,0.747,0.684,0.650,0.774,0.640,1.000,151.381,20.041,-13.551,23.419,42.242,15.785,-6.498,15.441,28.536,13.513,4.620,10.826,13.535,10.180,2.045,9.258,13.482,7.894,3.182,7.627,4.880,7.420,1.785,6.930
1219.mp3,105.469,1955.341,0.938,0.698,0.018,0.009,946.502,352.948,20.852,7.485,1579.413,892.596,1542.014,347.954,0.000009,0.000061,0.007,0.095,0.104,0.087,-0.126,0.157,-0.069,0.182,0.019,0.053,-0.004,0.059,0.393,0.368,0.552,0.412,0.436,0.634,0.225,0.255,0.263,0.764,1.000,0.264,197.041,16.560,11.331,21.058,13.944,18.554,7.339,14.423,11.416,8.951,0.267,13.638,-2.159,7.939,-1.786,8.936,-14.337,12.309,-0.468,8.102,-0.259,9.001,-8.852,8.717
1610.mp3,117.454,1955.677,1.024,0.550,0.037,0.025,2148.409,878.530,22.370,10.192,4769.627,2344.429,3180.632,570.287,0.000108,0.000217,0.198,0.141,0.066,0.101,-0.082,0.212,0.133,0.107,0.018,0.056,0.029,0.068,0.666,0.472,0.555,0.490,1.000,0.744,0.363,0.585,0.431,0.925,0.497,0.418,142.245,21.084,10.321,17.409,55.181,15.957,-6.813,17.218,19.839,12.453,-8.796,16.358,20.324,14.275,-1.854,9.327,-4.446,10.403,1.349,10.537,-2.381,10.488,-11.588,9.259
1937.mp3,117.454,1889.041,0.892,0.331,0.031,0.006,1529.417,206.324,19.234,8.720,2249.992,599.873,2540.684,234.708,0.000071,0.000042,0.032,0.048,0.114,0.042,-0.100,0.051,0.025,0.061,-0.018,0.032,0.024,0.018,0.547,0.953,0.416,0.669,0.339,0.676,0.894,0.344,0.686,0.527,1.000,0.297,185.192,10.174,1.736,11.741,13.692,8.865,-18.157,8.816,-1.036,8.881,-23.798,6.359,-4.766,6.905,-17.060,8.256,1.196,8.312,-12.126,6.512,-0.168,6.916,-2.327,6.779
70.mp3,120.185,1965.836,1.000,0.626,0.038,0.020,2083.961,592.446,20.359,9.907,4228.773,1423.825,2782.101,466.750,0.001192,0.032201,0.232,0.153,0.064,0.127,-0.046,0.197,-0.150,0.182,-0.035,0.080,-0.003,0.069,0.271,0.350,1.000,0.571,0.450,0.359,0.392,0.542,0.413,0.780,0.495,0.326,162.339,20.123,-34.848,14.253,42.892,12.349,2.087,13.043,29.167,10.381,-6.577,9.313,14.016,8.997,-2.719,8.416,4.141,7.508,-3.385,6.974,0.781,7.857,-3.887,7.212
369.mp3,109.957,2048.629,1.212,0.949,0.032,0.046,1894.830,1316.491,22.349,9.119,3735.240,2913.905,2817.580,742.266,0.001389,0.035551,0.048,0.136,-0.193,0.166,0.134,0.189,-0.131,0.182,-0.025,0.078,-0.051,0.061,0.341,0.201,0.161,0.110,0.278,0.193,0.367,0.188,0.193,0.315,0.536,1.000,130.307,34.925,21.828,25.718,57.408,24.570,8.787,21.556,25.088,15.363,-4.952,21.989,12.410,12.545,3.473,11.649,-6.774,13.210,0.913,9.911,-0.225,9.335,-8.598,9.025
1747.mp3,147.656,2045.148,1.233,1.081,0.034,0.035,2082.285,1550.308,19.616,10.003,4504.306,3928.126,2859.600,1250.660,0.000155,0.000360,-0.011,0.103,0.007,0.114,-0.020,0.137,0.004,0.084,0.051,0.053,-0.025,0.043,0.604,1.000,0.997,0.642,0.523,0.368,0.330,0.638,0.795,0.466,0.635,0.487,150.966,34.924,22.149,22.487,38.950,24.399,-7.960,14.678,20.708,16.089,-4.310,16.808,7.433,18.024,-0.171,16.478,0.066,9.604,-10.344,8.092,-1.217,8.830,-1.182,9.029
1492.mp3,123.047,1813.561,0.921,0.655,0.023,0.024,1199.963,670.185,20.803,7.861,2343.169,1532.545,1853.939,439.283,0.000024,0.000061,-0.153,0.235,0.229,0.093,-0.034,0.142,-0.158,0.314,0.088,0.094,-0.042,0.083,0.568,0.283,0.185,0.156,0.301,0.483,0.304,0.365,0.264,0.336,1.000,0.540,178.913,25.891,-4.138,30.985,36.638,24.685,32.390,26.345,11.309,16.382,0.274,12.928,10.485,9.535,8.377,12.314,-7.630,11.765,-3.467,12.984,-3.869,8.690,6.082,11.316
1950.mp3,123.047,1950.114,0.976,0.286,0.022,0.009,1322.918,339.781,18.579,9.059,2444.380,1085.618,2167.523,330.361,0.000046,0.000058,0.070,0.139,-0.015,0.074,-0.072,0.082,0.154,0.102,0.059,0.038,-0.001,0.039,0.910,0.997,0.547,0.439,1.000,0.474,0.285,0.379,0.439,0.653,0.527,0.516,191.425,13.785,-7.197,17.595,41.312,13.352,-4.151,9.584,14.452,6.888,-3.643,7.274,-5.743,6.297,-0.781,7.327,-8.566,6.420,1.505,5.798,-3.088,6.846,-2.742,6.375
1084.mp3,95.703,2093.317,1.031,0.876,0.024,0.013,1649.100,583.731,20.546,10.003,3155.798,1982.866,2903.338,448.080,0.000070,0.000201,-0.133,0.155,0.155,0.170,0.002,0.188,-0.077,0.167,-0.002,0.074,-0.019,0.080,0.454,0.431,0.599,0.825,0.559,1.000,0.669,0.669,0.619,0.389,0.866,0.536,161.158,20.135,24.368,30.072,61.601,19.894,-7.498,12.626,24.479,12.411,-8.574,8.505,9.820,10.380,-13.255,11.724,3.313,9.210,-2.125,10.358,-2.298,7.866,-2.727,7.811
32.mp3,129.199,1829.721,0.917,0.645,0.064,0.014,1720.224,230.724,21.217,8.269,2816.142,281.129,1546.373,209.177,0.001091,0.032172,0.100,0.106,0.145,0.128,-0.090,0.111,0.083,0.127,-0.024,0.044,0.061,0.048,1.000,0.530,0.517,0.353,0.485,0.614,0.603,0.432,0.291,0.607,0.329,0.283,199.638,18.139,-68.275,16.754,-6.653,11.315,20.546,22.613,1.952,9.025,-7.038,11.137,1.590,8.955,10.059,9.928,-1.822,7.378,-8.136,7.360,-1.906,9.604,-2.516,8.489
959.mp3,120.185,1823.185,0.980,0.594,0.065,0.019,2612.058,555.269,20.818,11.547,5105.854,1052.694,2602.761,514.610,0.001206,0.032401,0.256,0.100,0.036,0.118,-0.090,0.151,0.047,0.148,0.025,0.049,0.041,0.068,0.294,0.241,0.393,0.216,0.463,0.253,0.200,0.524,0.364,1.000,0.447,0.252,162.335,25.593,-73.151,11.964,58.516,10.606,-3.447,14.553,16.250,13.984,-0.890,13.054,15.714,11.323,-4.772,8.915,15.061,8.036,13.366,7.850,4.326,7.786,-3.403,7.806
1231.mp3,123.047,2102.117,1.088,0.663,0.076,0.028,3143.876,911.970,19.546,11.390,6895.781,2612.088,3523.094,841.313,0.000467,0.000418,0.048,0.055,-0.032,0.062,0.019,0.052,-0.046,0.049,0.001,0.024,0.008,0.021,0.508,0.439,0.455,0.378,0.444,0.589,0.942,1.000,0.695,0.638,0.506,0.550,148.103,24.838,-47.122,19.097,26.804,12.045,-26.604,16.010,35.052,13.371,-17.594,12.082,26.869,10.265,-10.108,9.932,18.028,8.905,-1.297,8.422,10.426,8.887,0.913,7.864
1229.mp3,117.454,1572.742,1.072,1.049,0.055,0.038,2459.297,1009.657,22.165,10.392,5075.436,2168.340,3090.076,674.362,0.000254,0.000552,0.149,0.167,-0.223,0.103,0.044,0.199,0.169,0.206,0.022,0.093,-0.028,0.070,0.337,0.296,0.266,0.341,1.000,0.426,0.355,0.227,0.375,0.527,0.299,0.677,147.668,25.640,-22.907,16.839,41.896,14.698,-13.483,13.445,18.734,12.659,-5.130,13.548,20.892,10.589,-5.543,10.669,6.829,10.475,-0.215,10.366,8.388,10.860,-1.666,10.934
1222.mp3,123.047,1929.636,0.612,0.506,0.039,0.012,1116.833,148.888,21.803,9.829,2052.671,304.961,879.699,100.229,0.000001,0.000044,0.258,0.112,0.306,0.164,0.220,0.155,0.163,0.175,0.090,0.069,-0.011,0.072,0.702,0.376,0.297,0.130,0.369,0.239,0.176,1.000,0.507,0.259,0.152,0.258,227.709,12.915,-29.525,12.255,-66.182,13.120,11.041,9.331,1.173,6.479,-45.538,8.615,-25.571,6.596,0.597,6.690,-24.853,6.676,-38.050,7.123,-15.582,5.948,-12.765,6.180
675.mp3,117.454,1917.009,1.441,1.458,0.019,0.012,1406.476,807.079,19.092,8.694,2826.290,2463.726,2453.870,882.403,0.001276,0.033915,0.018,0.049,0.066,0.054,0.017,0.077,0.046,0.062,0.012,0.027,0.007,0.028,1.000,0.577,0.439,0.330,0.363,0.427,0.277,0.419,0.306,0.281,0.472,0.551,174.056,27.348,13.569,23.777,30.621,12.138,7.638,14.083,21.009,12.266,2.266,9.452,17.684,9.328,1.266,8.494,-0.218,7.050,1.539,7.044,-0.294,5.698,-1.644,6.062
1814.mp3,139.675,1784.880,1.087,0.906,0.061,0.030,2488.261,841.630,18.925,11.033,4940.753,2006.655,2762.611,694.863,0.000273,0.000496,0.047,0.054,0.032,0.052,-0.066,0.065,0.054,0.062,0.001,0.025,0.010,0.024,0.834,0.697,0.752,0.707,0.989,0.938,0.644,0.625,0.723,1.000,0.799,0.620,157.726,29.377,-53.291,15.628,42.862,15.767,0.753,12.941,28.934,10.631,-11.424,10.242,10.622,10.270,4.939,10.800,11.129,8.317,3.105,8.349,3.261,7.318,2.684,5.831
149.mp3,101.333,1647.460,0.670,0.414,0.022,0.013,785.192,270.311,19.481,7.874,1272.123,530.139,1241.966,387.243,0.001303,0.035750,-0.061,0.133,0.092,0.107,-0.007,0.177,0.057,0.134,-0.016,0.050,-0.060,0.063,0.309,0.369,0.547,0.546,0.628,1.000,0.371,0.634,0.959,0.476,0.489,0.404,176.996,34.738,42.739,22.856,7.720,13.052,4.868,10.291,-0.838,8.493,0.611,9.249,6.234,9.431,6.880,7.603,3.562,6.926,2.768,6.413,2.713,6.438,1.576,6.735
1542.mp3,83.354,1940.553,1.620,2.662,0.049,0.048,3378.543,2082.531,19.168,11.712,7169.851,4323.065,3744.887,1203.031,0.000428,0.000697,0.075,0.093,0.128,0.154,0.040,0.110,0.165,0.148,0.033,0.051,0.035,0.084,1.000,0.702,0.481,0.410,0.619,0.445,0.329,0.634,0.546,0.460,0.439,0.484,107.040,43.329,10.418,20.867,70.328,23.989,-8.172,23.787,33.321,15.735,-4.438,13.421,19.426,12.789,-5.529,12.760,15.344,12.375,-4.635,11.413,10.341,9.303,-0.600,9.143
1048.mp3,109.957,1922.333,1.030,0.463,0.056,0.015,2321.813,347.159,18.384,11.570,4814.626,691.930,2645.905,296.270,0.000130,0.000078,0.014,0.056,0.058,0.060,0.022,0.075,0.008,0.063,0.010,0.024,-0.007,0.028,0.813,0.703,0.643,0.581,0.599,0.745,0.769,1.000,0.883,0.662,0.724,0.675,167.146,13.702,-53.504,17.106,67.537,8.747,-5.352,11.159,17.428,9.840,-8.627,8.521,13.415,7.167,-2.201,6.094,5.172,6.418,2.542,5.701,-1.393,5.749,1.522,5.459
547.mp3,105.469,2076.769,1.098,1.008,0.024,0.038,1606.286,989.755,22.287,9.253,3457.449,2427.293,2451.613,595.149,0.001318,0.035768,-0.062,0.137,-0.112,0.156,-0.071,0.213,0.037,0.196,0.068,0.087,-0.026,0.071,0.630,1.000,0.357,0.218,0.399,0.197,0.247,0.188,0.306,0.404,0.595,0.834,121.122,31.529,27.508,28.014,68.285,25.131,13.361,21.364,13.649,15.422,9.116,21.038,4.102,13.695,16.180,9.966,-6.167,14.763,0.469,9.404,2.816,9.518,-6.595,10.601
797.mp3,123.047,2055.139,0.944,0.949,0.024,0.008,890.965,452.841,20.669,9.235,1455.649,1100.520,1423.276,812.702,0.001240,0.034496,0.272,0.108,-0.078,0.169,0.202,0.163,0.087,0.170,-0.003,0.087,-0.037,0.071,0.689,0.271,0.386,0.357,0.746,0.387,0.306,0.661,0.368,0.464,0.308,1.000,234.670,26.830,25.907,23.356,6.746,21.980,12.178,20.467,13.784,13.089,-11.232,12.794,-1.077,12.602,-1.679,10.396,-5.869,10.119,-8.661,10.026,1.980,8.209,1.027,7.096
361.mp3,126.048,2012.553,1.002,0.915,0.022,0.012,1196.062,502.031,22.018,8.761,1790.814,1359.684,2262.022,600.249,0.001083,0.032177,-0.021,0.149,0.114,0.136,-0.038,0.177,-0.086,0.201,0.024,0.065,0.008,0.073,0.493,0.618,0.335,0.569,0.573,0.771,1.000,0.755,0.689,0.450,0.971,0.864,178.372,20.465,26.467,20.994,16.144,13.995,5.212,12.973,10.853,10.634,-9.628,9.019,5.813,10.158,-1.910,9.033,-0.843,8.078,-12.673,7.524,-1.685,7.824,-9.169,7.995
128.mp3,129.199,2090.884,0.497,0.510,0.020,0.006,567.043,122.120,20.149,6.420,897.993,238.505,569.220,128.311,0.001101,0.032382,0.330,0.175,0.144,0.218,-0.241,0.207,-0.088,0.201,-0.028,0.090,-0.014,0.093,0.128,0.227,0.858,0.405,0.561,0.784,0.324,0.366,0.216,1.000,0.577,0.192,235.897,19.295,58.307,16.673,-17.771,8.397,0.355,8.335,9.279,9.842,-8.545,12.849,-11.524,8.188,-0.824,8.571,-3.481,8.804,-15.941,7.397,-17.034,9.235,-5.711,6.715
1907.mp3,132.512,2025.443,0.958,0.370,0.050,0.011,2155.230,235.280,19.523,10.500,4097.764,466.249,2528.864,259.997,0.000127,0.000092,0.123,0.126,-0.094,0.166,0.023,0.183,-0.044,0.106,0.011,0.059,0.004,0.054,0.537,0.704,0.647,0.424,0.662,0.491,0.893,1.000,0.578,0.909,0.576,0.917,179.361,9.952,-61.172,8.706,40.218,5.660,-20.279,6.481,19.134,6.713,-9.895,8.096,23.744,7.313,2.598,7.186,5.194,6.461,-9.225,6.808,-4.673,6.481,-1.811,6.558
299.mp3,107.666,1883.723,0.770,0.763,0.009,0.007,514.370,272.242,22.853,6.990,693.437,697.991,1102.711,384.477,0.001050,0.032113,-0.124,0.054,0.028,0.031,0.107,0.063,-0.215,0.079,0.063,0.023,-0.069,0.031,0.156,0.168,0.159,0.095,0.151,0.148,0.220,0.302,0.211,0.180,0.421,1.000,160.602,14.704,34.514,17.000,31.501,11.493,39.117,10.661,30.364,7.721,22.011,7.690,11.373,7.692,5.906,7.192,6.698,8.036,6.928,7.687,1.119,6.087,-4.788,7.931
1102.mp3,132.512,1912.298,0.897,0.826,0.096,0.029,2820.445,781.409,26.972,10.274,4444.095,1609.277,2302.677,589.361,0.000062,0.000119,0.305,0.204,-0.195,0.194,0.023,0.186,0.311,0.245,0.087,0.090,-0.107,0.090,0.219,0.205,0.226,0.208,1.000,0.473,0.082,0.098,0.190,0.197,0.162,0.348,47.156,26.262,-78.095,28.570,-18.558,15.081,-21.039,21.165,-9.491,15.951,-17.168,14.872,9.526,15.645,2.041,12.729,-4.195,14.272,-3.574,16.444,8.969,19.169,10.026,15.482
1406.mp3,114.844,1899.739,1.109,1.021,0.032,0.045,1807.905,1239.989,22.004,8.467,3502.245,2363.085,2476.972,517.442,0.000081,0.000223,0.120,0.139,0.200,0.133,0.063,0.253,0.040,0.162,0.035,0.077,-0.015,0.082,0.443,0.289,0.332,0.252,0.371,0.604,0.457,1.000,0.563,0.385,0.250,0.166,143.907,35.852,0.398,32.984,48.324,28.941,4.406,24.618,20.873,14.786,10.189,11.285,-1.324,11.136,2.694,10.169,-3.919,11.087,-1.982,9.062,-3.569,9.624,-0.626,11.228
1817.mp3,117.454,1924.919,1.019,0.461,0.058,0.021,2565.196,652.212,19.425,11.521,5192.369,1747.629,3051.853,599.591,0.000277,0.000242,-0.087,0.074,0.058,0.051,0.101,0.093,0.029,0.072,0.012,0.032,0.001,0.040,0.406,0.394,0.427,0.965,0.866,0.735,0.610,0.795,1.000,0.572,0.621,0.518,162.572,21.730,-49.524,17.582,45.650,12.601,-7.947,12.743,32.486,13.946,-21.872,8.623,22.275,10.242,-7.895,9.850,6.499,8.924,-1.906,9.232,7.189,7.595,1.627,7.490
1223.mp3,126.048,2018.975,0.920,0.450,0.051,0.027,1963.477,860.497,19.135,10.036,3953.298,1866.026,2319.241,784.308,0.000162,0.000265,0.147,0.101,-0.006,0.057,-0.128,0.106,0.019,0.079,0.010,0.031,0.028,0.042,0.390,0.480,0.642,0.514,0.689,0.632,0.426,0.474,0.414,1.000,0.622,0.383,169.209,19.988,-30.419,41.517,32.059,16.560,-1.196,22.328,17.507,13.099,-5.412,12.724,10.755,9.203,4.200,8.740,6.506,6.271,3.465,6.706,3.422,7.414,10.138,7.636
1943.mp3,95.703,1873.031,1.100,0.943,0.025,0.014,1618.405,596.378,18.925,9.740,3515.068,1634.448,2470.260,630.802,0.000072,0.000106,0.135,0.098,-0.038,0.071,-0.030,0.142,-0.007,0.097,0.004,0.042,0.003,0.049,0.591,0.497,0.773,0.562,0.834,0.565,0.523,0.673,0.547,1.000,0.751,0.867,165.529,19.866,-13.218,20.775,51.758,11.260,18.957,14.259,18.112,9.314,-7.279,9.207,10.775,8.853,5.425,7.847,-0.007,7.994,3.510,7.371,2.673,6.383,0.934,5.961
1256.mp3,132.512,1930.671,1.001,0.620,0.057,0.027,3050.353,855.454,19.719,11.157,6925.791,2184.763,3805.951,597.148,0.000414,0.000417,-0.146,0.087,0.073,0.081,0.066,0.114,0.001,0.181,0.005,0.050,-0.002,0.049,0.543,0.409,0.446,0.887,0.569,0.486,0.424,0.621,0.940,0.611,1.000,0.597,145.586,18.421,-23.265,10.799,48.043,12.030,-14.896,11.945,31.134,9.305,-23.918,7.742,17.430,8.479,-17.865,7.623,10.553,7.672,-11.315,7.817,10.611,7.945,-8.401,6.610
1211.mp3,112.347,1955.784,1.069,0.967,0.046,0.020,2259.303,902.057,20.271,10.111,4779.204,2516.649,3035.786,866.172,0.000215,0.000461,0.182,0.074,0.093,0.131,0.101,0.149,-0.003,0.105,0.022,0.046,-0.024,0.058,0.449,0.305,0.550,0.459,0.621,0.556,0.479,1.000,0.540,0.547,0.372,0.490,166.640,28.507,-21.721,17.464,34.992,15.082,-6.377,15.139,29.788,12.878,-12.485,9.328,13.074,10.390,-7.038,9.366,9.901,8.723,-5.507,8.688,2.512,8.483,-0.030,7.866
1694.mp3,143.555,1768.443,1.268,0.839,0.069,0.055,3257.790,1183.248,20.369,11.237,7127.979,2013.433,3644.638,547.590,0.000598,0.001013,0.023,0.072,0.048,0.076,0.003,0.087,0.022,0.104,-0.003,0.036,0.013,0.033,1.000,0.868,0.970,0.848,0.679,0.618,0.550,0.667,0.634,0.764,0.687,0.713,132.086,27.954,-26.466,18.082,46.407,15.817,-18.542,14.684,32.051,17.497,-11.563,10.660,13.439,12.637,-8.898,10.187,12.099,10.439,-6.710,9.743,5.429,9.671,-5.130,8.597
836.mp3,156.605,1924.103,1.060,1.172,0.058,0.052,2320.606,1625.886,20.820,10.954,4886.462,3849.960,2825.351,1290.974,0.001037,0.027792,0.035,0.203,-0.166,0.160,0.130,0.125,0.140,0.205,0.019,0.068,-0.036,0.063,0.427,0.371,0.370,0.668,1.000,0.551,0.405,0.398,0.545,0.381,0.377,0.689,167.104,40.352,-1.028,37.916,35.712,23.895,-13.065,18.728,25.942,19.339,-10.633,14.553,10.680,13.928,-11.036,13.836,5.891,12.776,-5.761,9.503,2.852,8.162,-0.479,8.354
2004.mp3,139.675,8176.452,0.955,0.947,0.023,0.017,1557.167,1029.937,19.338,8.824,3013.072,2417.193,2603.895,837.991,0.002264,0.024885,0.183,0.176,-0.143,0.159,0.063,0.145,0.121,0.224,0.027,0.085,-0.041,0.072,0.520,0.427,0.484,0.415,1.000,0.571,0.424,0.442,0.342,0.505,0.365,0.812,156.429,35.808,10.011,21.223,39.092,16.486,13.866,15.284,17.159,11.402,-6.436,10.864,5.696,10.242,1.758,9.221,2.947,7.844,1.260,8.399,3.192,7.497,0.252,6.906
286.mp3,114.844,1847.573,0.752,0.901,0.027,0.006,803.040,110.421,21.900,6.791,1352.874,206.418,818.782,104.693,0.001031,0.032087,-0.187,0.176,0.074,0.175,0.025,0.217,0.044,0.205,0.011,0.107,0.005,0.087,0.715,0.842,0.496,1.000,0.508,0.712,0.424,0.633,0.863,0.545,0.702,0.485,241.405,16.686,4.811,14.001,-18.668,7.046,12.506,7.780,-3.745,8.197,-8.405,6.312,-6.651,7.013,-12.924,7.704,-12.794,7.160,-8.382,6.403,-6.145,7.640,-8.322,8.739
192.mp3,112.347,1847.548,1.143,0.596,0.063,0.018,1974.354,468.835,23.233,9.472,3418.155,1033.249,1860.736,413.317,0.000563,0.022702,0.064,0.179,0.120,0.162,-0.024,0.187,-0.075,0.228,-0.003,0.077,-0.036,0.064,0.463,0.281,0.734,0.486,0.596,1.000,0.680,0.840,0.506,0.605,0.740,0.565,164.002,21.066,-79.648,18.895,-2.108,12.703,-22.214,17.404,-15.700,14.319,-16.769,10.970,-18.089,10.470,-16.195,11.530,-13.490,10.331,-6.477,8.815,-10.021,8.182,-3.805,9.200
1345.mp3,129.199,1980.685,1.560,2.232,0.022,0.025,1913.442,1207.149,18.867,9.664,4164.280,3438.878,3100.482,1031.073,0.000140,0.000377,-0.057,0.063,0.028,0.079,-0.042,0.080,0.052,0.103,-0.025,0.036,0.012,0.033,0.774,0.672,0.595,0.747,0.620,0.788,0.648,0.583,0.865,1.000,0.791,0.644,143.189,40.045,30.153,24.655,47.105,24.602,0.295,18.520,27.676,15.184,4.761,13.462,14.127,13.716,-4.717,11.889,6.291,9.856,1.151,9.886,5.310,9.110,1.788,8.976
