track_name,bpm,onset_rate,rmse,zcr,spctrl_cent,spctrl_cont,spctrl_roll,spctrl_band,tonnetz1,tonnetz2,tonnetz3,tonnetz4,tonnetz5,tonnetz6,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
1843.mp3,126.048,1892.918,0.087,0.023,1047.365,21.062,2162.559,1448.561,300.361,880.608,15.698,1121.928,79.306,245.543,1.000,0.648,0.245,0.174,0.329,0.336,0.165,0.266,0.154,0.127,0.129,0.278,-286.944,215.314,-18.135,34.178,30.934,-8.636,4.116,-0.721,-11.271,-3.146,8.482,15.053,14.866
1238.mp3,132.512,2020.853,0.094,0.061,2612.104,19.638,5207.696,3120.380,416.412,276.762,-2.131,130.589,-50.050,17.918,1.000,0.659,0.915,0.691,0.948,0.938,0.783,0.984,0.712,0.881,0.622,0.712,-173.286,156.004,-47.060,33.004,-2.788,38.720,-13.097,17.947,-7.457,14.446,-6.933,7.715,2.575
1004.mp3,114.844,1961.368,0.090,0.041,1790.243,19.677,3640.145,2121.428,424.200,67.170,371.552,214.420,-68.415,-133.506,1.000,0.235,0.409,0.755,0.589,0.932,0.327,0.556,0.721,0.370,0.603,0.616,-208.128,195.663,-53.500,44.713,3.644,-0.507,-3.814,3.180,-6.744,1.411,-3.315,1.041,-0.465
1528.mp3,92.285,1940.364,0.069,0.057,2746.309,20.011,5673.438,3128.413,-274.419,-157.280,-90.840,-110.755,38.718,0.684,0.479,0.827,0.587,0.828,0.760,0.819,1.000,0.616,0.740,0.538,0.752,0.656,-243.636,132.181,-20.653,59.597,-9.529,21.345,0.164,10.300,-3.780,-1.342,-9.977,-13.796,-10.479
390.mp3,99.384,1727.275,0.228,0.063,2624.960,19.087,5283.634,2847.621,397.864,333.508,188.227,-243.536,9.367,-77.204,0.522,0.533,1.000,0.633,0.515,0.548,0.607,0.978,0.604,0.491,0.420,0.453,-98.632,155.745,-55.039,49.178,-5.527,21.561,-1.999,18.119,1.116,9.512,-0.373,4.432,-0.657
591.mp3,172.266,1968.039,0.151,0.043,1559.088,22.688,3119.272,1798.112,286.357,144.302,324.902,-21.685,-11.210,-41.716,0.837,0.555,0.857,0.783,0.895,0.718,0.681,1.000,0.688,0.656,0.596,0.892,-205.865,202.726,-37.260,25.585,23.189,0.262,-21.677,10.702,3.122,-18.278,-15.848,5.266,-8.930
346.mp3,120.185,1932.908,0.266,0.028,2100.070,20.030,5011.590,3136.727,-394.456,-376.788,71.293,232.685,-14.596,-77.750,0.607,0.912,0.574,0.642,0.475,0.472,0.618,0.735,1.000,0.587,0.477,0.693,-144.259,145.470,-7.098,50.851,-1.468,37.302,2.042,18.093,2.680,19.948,7.198,4.369,1.406
876.mp3,139.675,1322.451,0.234,0.074,3246.642,19.879,7068.858,3514.620,438.930,284.145,562.385,-121.492,86.460,-105.828,0.538,0.442,0.568,0.441,0.435,0.377,0.459,1.000,0.583,0.397,0.363,0.534,-112.116,134.594,-33.683,41.042,-13.266,15.049,-20.492,16.179,-7.568,9.957,-1.668,7.211,-5.350
1635.mp3,129.199,1826.806,0.081,0.091,3631.372,18.958,7690.065,3798.130,150.519,114.883,76.079,140.056,17.370,24.658,1.000,0.915,0.897,0.861,0.901,0.690,0.625,0.893,0.820,0.896,0.700,0.703,-191.695,122.891,-24.373,45.902,-5.859,28.320,-17.337,17.437,-11.259,13.093,-6.489,5.088,-2.483
1227.mp3,151.999,2014.401,0.099,0.056,2514.308,18.993,5572.305,3021.185,356.181,-182.561,-80.784,-51.287,-33.657,-52.803,0.630,0.667,0.918,0.659,0.957,0.887,0.857,0.748,0.674,1.000,0.744,0.953,-163.213,166.902,-39.154,52.691,-25.015,31.951,-17.120,8.824,-4.313,0.078,-3.911,4.599,-1.137
1157.mp3,84.721,1893.634,0.089,0.048,2814.458,20.472,6504.061,3600.870,283.667,-291.308,-235.926,-267.931,10.333,102.770,0.536,0.663,0.727,0.450,0.525,0.403,0.709,0.603,0.546,1.000,0.776,0.694,-192.192,133.769,-19.873,44.263,-10.962,29.851,-10.535,19.326,-15.051,12.173,-0.714,8.640,-1.992
125.mp3,139.675,1962.669,0.237,0.031,1255.868,21.215,2416.476,1726.640,748.943,348.925,-65.925,-213.235,-139.532,-49.040,0.693,0.507,0.897,1.000,0.757,0.830,0.602,0.643,0.580,0.652,0.803,0.549,-176.983,190.722,-8.249,31.251,8.332,7.935,16.337,3.697,-0.724,1.273,-1.619,-2.961,0.400
468.mp3,161.499,3095.742,0.051,0.015,650.644,21.011,1185.431,1075.976,126.894,182.223,104.378,42.236,-271.298,-9.762,0.926,0.495,0.603,0.498,0.453,0.995,0.805,0.562,0.474,0.460,0.367,1.000,-360.509,158.723,45.700,12.796,23.970,11.106,-12.765,-5.263,17.195,19.259,8.773,7.404,6.553
1031.mp3,95.703,1867.331,0.090,0.037,1853.634,19.544,3889.154,2641.058,47.184,-318.413,1.218,132.465,-24.045,84.175,0.573,0.667,0.485,0.626,0.491,0.263,0.700,0.570,1.000,0.861,0.595,0.773,-210.853,178.824,-14.104,37.935,-21.926,24.524,-5.298,9.613,-1.851,5.579,2.026,-1.738,-2.990
1000.mp3,135.999,1925.776,0.250,0.055,2464.955,19.884,5287.355,2935.171,377.511,46.361,-170.178,-21.358,-17.739,49.792,0.545,0.507,0.682,0.524,0.604,0.625,0.634,0.773,0.677,1.000,0.592,0.483,-90.538,161.472,-36.783,45.238,-11.275,25.829,-7.014,12.729,-5.315,8.349,-2.694,4.972,2.148
1045.mp3,156.605,2018.638,0.073,0.029,1558.448,21.941,3121.531,2329.200,598.061,796.728,137.161,-816.413,-107.718,-161.036,0.239,0.223,1.000,0.515,0.289,0.303,0.197,0.441,0.234,0.303,0.476,0.222,-283.401,164.536,-12.936,40.964,3.595,0.339,-11.559,-3.348,-5.312,-4.405,-7.808,-9.359,-11.628
226.mp3,99.384,1835.406,0.116,0.045,2061.325,18.727,4516.383,2637.514,319.396,173.323,-111.308,147.616,-147.562,112.537,0.627,0.360,0.516,0.498,0.502,0.640,0.549,0.644,0.653,1.000,0.475,0.514,-284.180,126.467,20.762,14.799,-15.082,13.414,0.619,15.389,0.481,8.305,-1.551,3.328,-2.908
1152.mp3,129.199,2000.394,0.079,0.039,1913.808,19.281,3817.282,2625.929,296.967,-116.620,-46.523,-175.230,-18.806,27.143,0.566,0.528,0.767,0.508,0.553,0.407,0.624,0.778,0.737,1.000,0.799,0.679,-235.468,173.801,-17.277,35.525,-2.074,15.424,-9.497,9.711,-0.970,2.158,-4.031,1.088,-3.095
1762.mp3,90.666,1906.620,0.098,0.035,1814.555,19.434,3599.795,2695.940,457.963,211.331,-55.401,121.765,-48.519,16.509,1.000,0.693,0.943,0.533,0.671,0.632,0.382,0.598,0.405,0.781,0.514,0.751,-225.450,175.098,-6.127,38.091,-11.370,21.204,-2.753,10.734,-6.685,4.154,-8.223,-0.629,-5.751
321.mp3,109.957,2010.338,0.176,0.076,2194.101,20.534,4062.232,2148.293,253.918,-271.630,-5.124,-42.519,-0.458,38.004,0.775,0.634,0.493,0.381,0.691,0.698,1.000,0.802,0.592,0.789,0.714,0.973,-130.405,184.358,-68.569,50.609,9.765,13.537,-17.103,-0.090,7.322,-9.367,6.622,5.707,-9.685
2038.mp3,126.048,10440.820,0.205,0.020,1275.317,20.230,2304.402,2234.221,419.025,-2835.654,-2047.360,-1659.350,45.433,-27.485,0.625,1.000,0.752,0.300,0.312,0.299,0.662,0.390,0.526,0.821,0.709,0.858,-225.918,175.102,21.348,35.014,2.344,14.187,7.751,9.792,3.293,4.511,-0.036,5.674,6.754
882.mp3,117.454,1897.894,0.116,0.074,1975.777,21.140,3342.334,1815.597,1077.930,428.514,-287.449,-576.225,-220.516,-33.047,0.356,0.274,1.000,0.446,0.312,0.383,0.361,0.456,0.279,0.620,0.319,0.260,-194.399,201.339,-84.106,20.413,21.365,17.262,-12.890,10.967,2.457,4.113,7.594,1.251,-4.008
739.mp3,103.359,1897.410,0.089,0.081,3598.505,19.623,7747.366,3665.985,186.522,152.652,315.064,63.004,40.313,-57.158,0.765,0.618,0.593,0.637,0.618,0.663,0.647,0.948,1.000,0.510,0.450,0.640,-204.110,109.349,-26.606,54.033,-17.709,31.289,-8.016,22.310,-2.474,11.003,-2.006,2.217,-1.377
1289.mp3,112.347,1920.916,0.067,0.034,1899.156,22.149,4040.442,2673.690,276.829,352.565,242.377,229.830,30.594,-12.161,1.000,0.610,0.990,0.809,0.881,0.593,0.450,0.989,0.617,0.537,0.461,0.592,-261.800,149.601,-16.242,31.351,0.173,11.487,11.201,24.311,0.644,0.274,-5.872,-5.982,-5.519
25.mp3,114.844,2058.950,0.142,0.056,2683.567,19.352,5414.031,3048.314,85.703,-8.406,125.735,-242.023,76.062,38.160,0.388,0.397,0.386,0.374,0.416,0.562,0.850,1.000,0.649,0.435,0.411,0.387,-144.493,144.913,-53.326,54.030,1.590,25.045,-7.301,18.967,-4.827,19.670,-4.424,6.520,0.776
440.mp3,87.593,1865.451,0.288,0.053,2454.594,20.029,5497.706,2958.199,99.085,-144.571,-326.003,47.761,42.786,23.663,0.483,0.698,0.504,0.476,0.670,0.501,0.531,0.491,0.784,1.000,0.700,0.581,-101.174,150.683,-17.098,54.303,2.486,28.236,-4.804,7.221,-2.834,-1.663,-8.648,-7.629,-3.052
1770.mp3,107.666,2112.407,0.040,0.074,2493.009,21.776,4695.622,2670.114,297.469,556.467,-331.560,-136.981,-46.365,-2.483,0.702,0.738,0.933,0.778,0.550,1.000,0.768,0.795,0.608,0.794,0.812,0.590,-345.230,137.992,-18.984,28.228,-10.768,0.000,-9.116,0.131,-5.148,0.590,-9.743,-3.237,-2.161
74.mp3,123.047,2038.834,0.063,0.047,1867.337,18.937,3442.098,2231.610,3.996,-15.687,31.202,-13.152,12.405,-17.965,0.931,0.822,0.790,0.764,0.876,0.910,0.980,0.889,0.886,0.823,0.865,1.000,-345.524,121.943,21.335,17.719,10.472,13.493,-1.557,-6.151,-2.199,-8.458,-3.849,0.565,-3.427
1221.mp3,147.656,2080.119,0.072,0.044,2351.540,19.472,4779.199,3065.128,469.124,-244.068,162.026,170.376,4.524,-94.745,0.526,0.429,0.691,0.651,1.000,0.659,0.493,0.479,0.477,0.543,0.465,0.685,-258.228,140.575,-9.200,61.949,2.511,19.095,-6.575,18.432,0.432,14.233,1.272,2.583,1.659
1185.mp3,120.185,1977.590,0.077,0.041,1275.248,23.303,2449.210,1690.455,-883.525,-460.184,37.545,-368.599,35.209,14.384,0.515,0.868,0.500,0.753,0.421,0.573,1.000,0.569,0.768,0.396,0.842,0.787,-288.720,205.097,-24.854,21.911,7.546,11.037,9.132,-3.014,2.219,-3.077,-1.970,-3.059,-5.915
1408.mp3,114.844,1936.869,0.093,0.022,1537.757,17.899,3118.864,2529.173,526.482,533.353,-377.737,300.365,-51.299,119.698,0.815,0.527,0.609,0.440,0.572,0.847,0.534,0.719,0.597,1.000,0.554,0.413,-243.682,178.752,-1.905,39.402,-1.771,24.510,-0.287,9.464,-0.444,1.484,-3.946,0.786,-1.074
1405.mp3,120.185,1934.634,0.043,0.026,1515.038,19.978,2642.284,2442.597,345.757,412.276,50.114,259.518,-26.263,87.860,1.000,0.636,0.721,0.490,0.586,0.641,0.484,0.582,0.361,0.431,0.449,0.642,-380.080,131.733,24.912,22.459,11.515,11.024,3.855,0.817,0.309,-3.456,-8.738,-6.481,2.524
1726.mp3,120.185,2049.316,0.075,0.026,1890.316,19.820,4264.158,2871.177,-821.090,428.344,490.271,147.842,-33.752,216.869,0.509,0.363,0.305,1.000,0.530,0.549,0.443,0.605,0.771,0.525,0.584,0.411,-270.777,142.746,15.618,35.309,8.666,22.259,8.290,9.017,2.846,-0.519,-3.781,-1.959,-1.456
2015.mp3,120.185,7555.969,0.118,0.046,1585.783,25.150,2867.996,1832.734,-2378.287,1935.092,1891.654,-1402.211,54.369,330.597,0.298,0.265,0.493,1.000,0.550,0.466,0.337,0.445,0.465,0.342,0.638,0.428,-267.786,162.626,-4.881,8.010,13.546,-0.741,-15.520,6.856,-2.412,-20.031,2.571,4.289,-8.982
429.mp3,172.266,1943.050,0.060,0.010,328.920,19.449,566.226,543.777,-1114.427,347.272,-8.392,438.950,-43.084,-4.650,0.684,0.601,0.320,0.788,0.402,0.559,0.256,0.375,1.000,0.519,0.681,0.366,-444.672,194.840,103.913,35.175,7.790,2.925,6.119,10.631,10.148,4.935,0.379,-1.579,-2.119
1460.mp3,101.333,1920.667,0.089,0.062,2976.261,21.323,6196.690,3343.780,186.289,573.842,-240.482,537.144,38.093,46.324,0.670,1.000,0.234,0.287,0.410,0.805,0.720,0.520,0.829,0.622,0.723,0.482,-181.760,124.904,-44.437,68.232,4.535,32.243,-7.906,21.570,-2.513,10.673,-7.782,5.892,-5.274
2050.mp3,90.666,9746.164,0.169,0.015,955.324,20.907,1840.282,1640.359,-1593.834,1308.241,17.395,1235.516,371.433,-175.584,0.354,0.361,0.213,0.311,0.154,0.340,0.331,0.766,1.000,0.800,0.602,0.303,-290.365,153.769,22.016,31.604,15.825,12.011,12.288,12.670,9.953,13.087,10.596,5.639,5.152
700.mp3,109.957,1976.650,0.113,0.065,2788.476,21.471,5896.636,3026.941,74.766,-102.543,-187.000,-42.902,1.959,32.789,0.637,0.951,1.000,0.855,0.825,0.759,0.863,0.685,0.690,0.796,0.599,0.530,-224.106,137.802,-0.642,56.325,-26.444,19.945,-2.192,1.081,-6.244,-4.043,2.778,5.880,1.710
1482.mp3,107.666,2203.278,0.071,0.035,1822.185,21.326,3611.473,2426.461,-33.889,475.352,-109.830,-195.405,72.405,53.449,0.607,0.443,0.605,0.792,0.728,0.803,0.665,0.699,0.475,0.708,1.000,0.555,-280.768,162.330,-8.386,27.246,3.307,17.873,-13.774,7.830,-2.003,-7.814,9.007,-5.723,3.963
651.mp3,132.512,1921.559,0.141,0.049,2463.491,21.524,5400.269,3114.269,254.821,-256.187,-36.348,-104.495,-51.924,73.172,0.398,0.312,0.397,0.320,0.371,0.349,0.676,0.675,0.721,1.000,0.650,0.667,-157.099,148.180,-28.937,53.042,-11.297,30.177,-11.375,17.750,-3.036,6.919,1.465,5.464,-2.817
2019.mp3,109.957,7047.070,0.046,0.042,1960.710,21.914,3764.077,2651.961,3844.655,1509.621,-646.013,-421.966,-351.011,147.794,0.625,0.395,1.000,0.467,0.613,0.462,0.391,0.501,0.291,0.612,0.361,0.314,-287.010,170.129,-31.253,25.925,-15.084,10.245,-16.346,7.203,-14.758,-2.711,-12.041,-1.237,-4.450
1648.mp3,172.266,1822.025,0.061,0.018,1086.483,20.015,1606.179,2097.764,982.297,527.551,-518.593,-460.488,-270.587,110.735,0.305,0.261,1.000,0.768,0.335,0.345,0.169,0.137,0.183,0.797,0.514,0.159,-370.039,166.592,43.906,35.218,8.906,-2.987,-19.798,-13.261,-3.890,8.044,-1.405,-5.865,-3.843
163.mp3,99.384,1920.079,0.110,0.017,719.546,21.422,1362.777,1106.552,635.127,-492.424,-137.111,370.248,-218.066,-199.761,0.441,0.365,0.939,0.489,0.947,0.532,0.343,0.297,0.964,1.000,0.441,0.691,-316.573,184.055,22.293,22.755,24.640,3.809,11.271,9.632,-1.526,-2.730,2.157,8.929,8.585
962.mp3,126.048,2109.328,0.095,0.075,2667.420,19.210,5039.968,2710.513,-78.303,25.058,-141.101,14.368,17.839,-77.998,0.816,1.000,0.939,0.613,0.591,0.713,0.567,0.586,0.705,0.695,0.763,0.775,-151.119,156.524,-69.060,40.149,-2.450,26.571,-11.146,10.685,-3.052,6.620,-3.839,-0.654,4.367
1206.mp3,135.999,1922.995,0.085,0.076,3073.618,19.883,6546.149,3134.789,250.307,80.077,20.644,107.257,38.681,-32.565,0.689,0.664,0.819,0.783,1.000,0.831,0.596,0.829,0.687,0.740,0.626,0.631,-171.800,146.123,-54.740,61.193,-32.117,28.810,-17.513,5.998,-0.023,6.061,6.304,-3.459,10.900
890.mp3,166.709,2098.250,0.094,0.023,1227.953,20.937,2563.678,1819.426,385.745,-606.324,-280.892,280.099,132.896,29.963,0.246,0.418,0.343,0.417,1.000,0.535,0.576,0.336,0.473,0.747,0.421,0.581,-293.577,181.985,-9.289,20.075,26.296,11.930,2.622,-5.385,0.730,8.219,4.515,1.892,1.155
1731.mp3,117.454,2810.716,0.074,0.027,993.378,17.890,1641.707,1383.957,353.307,226.084,155.225,17.022,-3.207,-72.211,0.767,0.602,0.706,0.454,0.488,0.573,0.610,1.000,0.815,0.701,0.621,0.862,-279.848,221.789,-0.791,-6.872,8.821,5.428,-1.534,10.650,10.201,6.057,-0.020,-3.639,2.082
1774.mp3,123.047,1866.553,0.083,0.035,1544.497,20.622,3059.637,2036.882,-109.720,45.579,-242.593,13.261,41.286,-37.628,0.645,0.733,0.506,0.457,0.732,0.995,0.794,0.803,0.963,1.000,0.970,0.556,-284.336,168.085,-21.170,37.840,20.939,10.795,14.065,1.163,9.269,-2.665,-3.276,15.132,-6.973
1213.mp3,105.469,1913.798,0.077,0.024,1230.281,21.710,2144.715,1979.730,315.005,160.226,229.253,244.461,-38.727,58.587,0.922,0.374,0.614,0.538,0.625,0.522,0.587,1.000,0.801,0.835,0.451,0.711,-290.615,194.385,-2.822,20.203,7.887,4.793,-14.544,4.207,-13.388,-20.836,-2.983,-9.833,-7.065
1545.mp3,90.666,1687.842,0.081,0.096,3862.823,20.334,8159.812,3860.810,-234.317,434.043,-188.231,156.191,-68.633,-19.990,0.856,0.837,0.535,0.635,0.694,0.978,1.000,0.765,0.949,0.895,0.891,0.834,-183.487,118.747,-19.402,54.807,-25.713,43.412,-13.389,19.411,-8.029,12.084,2.653,5.920,2.727
1571.mp3,139.675,1932.594,0.091,0.079,3544.251,18.612,7630.054,3606.359,19.596,59.470,177.521,-194.192,30.551,-47.793,0.555,0.563,0.689,0.666,0.563,0.640,0.810,1.000,0.974,0.579,0.679,0.701,-180.838,126.637,-30.867,54.564,-18.072,36.626,-10.175,18.929,-4.182,8.664,3.460,4.040,1.975
1352.mp3,126.048,1925.393,0.144,0.080,4364.618,20.131,9070.728,4094.428,155.920,1.527,-374.805,170.047,-18.042,100.437,0.350,0.277,0.246,0.203,0.220,0.199,0.211,0.329,0.597,1.000,0.677,0.404,-171.022,83.297,-11.643,76.292,-18.606,43.913,-8.425,24.214,0.024,15.014,1.573,11.541,-0.173
1068.mp3,172.266,1905.462,0.111,0.041,2560.167,20.071,6168.574,3420.452,496.302,-46.615,-46.935,-135.755,96.415,28.294,0.706,0.635,0.812,0.585,0.829,0.701,0.789,0.963,0.684,1.000,0.914,0.796,-204.092,138.308,-1.421,68.537,-9.514,35.928,-10.118,14.871,-4.841,-0.405,-0.988,1.376,3.008
598.mp3,126.048,1917.314,0.107,0.033,2098.161,22.674,4663.530,2892.425,191.884,729.616,1062.633,92.916,56.094,-324.903,0.134,0.081,0.412,0.226,0.126,0.161,0.210,1.000,0.524,0.165,0.171,0.142,-216.254,151.880,-14.052,38.724,-4.709,36.119,3.978,12.771,2.531,4.732,-3.936,-4.080,-2.744
1313.mp3,92.285,1920.586,0.097,0.034,2000.576,20.560,4212.458,2746.482,192.558,385.049,-193.023,391.208,57.915,51.364,0.818,0.999,0.494,0.531,0.605,1.000,0.728,0.582,0.716,0.496,0.670,0.480,-239.913,156.788,-13.325,52.355,24.756,23.913,-5.514,13.292,0.393,4.738,0.505,6.610,-6.507
936.mp3,97.509,1916.141,0.285,0.035,2248.817,20.344,4705.191,2698.863,-161.425,629.156,179.315,387.444,6.000,216.642,1.000,0.614,0.467,0.674,0.506,0.554,0.398,0.503,0.362,0.362,0.446,0.462,-103.923,160.028,-45.322,51.866,-5.291,25.505,1.180,15.955,6.010,7.300,4.358,4.742,9.672
1038.mp3,101.333,1944.285,0.113,0.043,2286.989,19.611,4576.439,3023.697,428.946,294.696,-175.526,-226.893,-4.935,22.549,0.543,0.623,0.954,0.692,0.547,0.600,0.628,0.870,0.730,1.000,0.738,0.487,-208.610,152.646,-0.694,43.579,-7.548,24.418,-10.798,16.433,4.989,8.856,1.151,10.345,3.521
980.mp3,132.512,1844.916,0.284,0.043,2292.169,19.730,4808.383,2571.577,-264.569,230.830,-400.331,-30.665,-131.750,-38.942,0.288,0.321,0.336,0.490,0.620,1.000,0.804,0.435,0.426,0.420,0.418,0.353,-126.682,149.121,-49.264,63.418,14.251,20.883,3.350,10.832,5.919,1.528,9.667,4.785,6.838
1649.mp3,123.047,1976.703,0.089,0.092,2914.933,19.231,5473.628,2666.764,-110.611,279.823,-77.537,54.788,-23.141,14.794,0.952,0.602,0.485,0.573,0.543,1.000,0.757,0.712,0.759,0.775,0.943,0.753,-148.493,151.966,-82.825,37.492,-14.191,23.482,5.534,10.719,-10.560,14.410,-11.925,10.086,5.303
1820.mp3,95.703,2019.693,0.076,0.074,2965.793,20.217,6129.413,3218.665,-48.040,197.920,517.086,71.847,-15.489,18.859,0.882,0.501,0.739,1.000,0.597,0.365,0.563,0.986,0.891,0.428,0.593,0.613,-192.551,142.590,-36.749,52.673,-23.781,32.660,-6.921,19.620,-5.298,9.448,-4.758,0.808,-0.982
123.mp3,117.454,1912.240,0.120,0.061,2444.926,20.449,4978.609,2711.001,-51.862,492.602,216.469,48.101,-5.268,125.383,1.000,0.697,0.886,0.963,0.506,0.451,0.433,0.630,0.464,0.483,0.632,0.563,-158.941,159.593,-54.057,59.453,1.712,18.549,-3.610,18.017,-2.332,0.367,4.926,0.004,0.881
1984.mp3,117.454,2067.143,0.068,0.018,640.137,19.590,981.994,906.483,-70.699,641.647,-412.200,704.729,-82.715,-89.002,0.510,0.378,0.167,0.131,0.329,1.000,0.454,0.454,0.445,0.471,0.328,0.235,-356.816,221.311,52.652,-4.023,-1.474,0.263,-2.959,-6.911,-11.028,-9.481,-1.498,-0.482,-1.376
1373.mp3,126.048,1908.874,0.087,0.044,2578.789,19.965,5675.277,3155.839,103.492,-231.552,-93.895,50.757,1.456,43.151,0.642,0.686,0.637,0.748,0.987,0.766,0.846,0.633,0.785,1.000,0.771,0.810,-196.071,140.654,-33.864,46.054,-23.328,23.186,-12.390,10.939,-7.671,4.239,-2.759,0.410,1.390
2018.mp3,109.957,4479.229,0.075,0.051,2622.556,21.662,5362.675,3132.322,429.454,669.251,-243.121,15.059,35.648,-110.648,0.622,0.718,0.952,0.688,0.584,0.678,0.562,1.000,0.887,0.907,0.697,0.467,-211.084,148.437,-38.451,40.749,-3.196,25.921,-16.797,17.396,-11.116,4.638,-7.332,6.220,1.682
594.mp3,129.199,1911.694,0.122,0.032,1706.240,20.199,3535.063,2574.175,-151.325,694.126,-119.192,-42.486,49.019,39.853,0.861,0.571,0.542,0.650,0.599,1.000,0.688,0.751,0.539,0.616,0.974,0.656,-219.100,166.105,1.939,35.918,12.095,25.416,-13.067,6.696,9.042,3.042,-11.016,-3.203,3.783
466.mp3,103.359,1998.071,0.240,0.077,3213.308,18.164,6775.670,3260.761,163.024,-48.241,-247.608,136.552,54.075,114.065,0.898,0.975,0.729,0.763,0.737,0.607,0.586,0.572,0.599,1.000,0.650,0.766,-103.806,121.687,-39.356,66.788,-10.515,33.329,-1.333,14.506,1.168,7.637,8.917,0.374,10.442
1921.mp3,103.359,1952.745,0.103,0.068,3049.766,19.686,6392.545,3454.426,329.129,32.994,-245.464,64.254,47.069,-1.022,0.470,0.482,0.657,0.626,0.924,0.869,0.562,0.597,0.625,1.000,0.808,0.528,-152.198,141.725,-44.394,46.958,7.355,31.275,-26.645,23.599,-13.600,9.648,-6.457,5.858,-6.388
1844.mp3,87.593,1790.710,0.083,0.039,2330.650,19.797,5341.907,3014.998,148.153,255.656,137.018,110.957,7.827,-16.762,0.968,0.795,1.000,0.711,0.605,0.513,0.517,0.977,0.755,0.574,0.501,0.593,-231.508,148.386,-20.937,50.473,8.805,28.366,-4.999,8.851,-3.742,4.636,-2.992,-0.820,1.919
1918.mp3,120.185,2053.424,0.057,0.095,2738.802,21.798,4665.305,2152.831,352.117,11.230,-261.155,343.869,0.335,-127.473,0.438,0.503,0.680,0.623,1.000,0.996,0.439,0.517,0.572,0.715,0.505,0.424,-243.763,133.979,-93.444,35.421,-1.571,-5.379,3.695,-0.214,10.047,-4.675,-3.560,6.590,5.051
454.mp3,99.384,2043.355,0.151,0.033,2393.370,17.661,5686.875,3328.842,-33.900,68.018,7.066,-157.381,12.074,47.210,0.415,0.716,1.000,0.958,0.666,0.438,0.398,0.341,0.285,0.320,0.347,0.286,-189.992,130.661,-7.390,48.537,-7.719,25.071,-1.387,11.864,2.381,9.825,2.984,4.457,3.889
436.mp3,90.666,1957.124,0.193,0.063,2984.503,20.268,6676.974,3142.394,-548.323,-53.310,218.626,236.588,-138.527,-82.968,0.608,0.483,0.418,0.740,0.443,0.522,0.452,0.482,1.000,0.632,0.734,0.730,-152.806,117.853,-21.113,86.947,-13.655,26.933,9.970,2.347,15.320,7.517,4.485,-2.983,7.977
807.mp3,120.185,1971.489,0.148,0.032,1679.694,20.795,3545.263,2319.736,520.850,-165.449,-99.642,-787.507,-109.581,135.050,0.267,0.343,0.861,0.516,0.312,0.306,1.000,0.637,0.293,0.539,0.345,0.299,-210.734,170.526,-7.779,31.910,22.399,18.734,-1.809,1.166,-10.184,6.472,4.376,3.269,-1.707
1922.mp3,151.999,1866.054,0.089,0.073,3246.309,20.952,7128.551,3487.724,211.563,168.067,-86.856,-91.937,-32.302,-13.556,0.769,0.782,1.000,0.843,0.859,0.803,0.645,0.610,0.518,0.729,0.706,0.610,-185.475,119.358,-32.524,54.324,-7.013,28.430,-9.833,18.231,-5.022,6.555,0.293,-5.239,-2.924
1003.mp3,90.666,1988.638,0.061,0.038,1987.891,20.076,3567.784,2533.155,307.253,-211.928,-8.643,-102.493,-4.856,3.296,0.410,0.463,0.292,0.234,0.325,0.235,0.297,0.415,0.468,0.948,0.886,1.000,-337.267,118.929,8.953,31.110,5.350,-6.245,-7.088,2.164,-5.318,-2.062,-0.929,-0.347,4.017
1951.mp3,151.999,1953.745,0.108,0.058,2850.636,20.150,6286.968,3461.968,486.363,-147.697,-22.274,-308.248,-45.931,-37.054,0.528,0.729,1.000,0.567,0.476,0.541,0.809,0.924,0.572,0.735,0.439,0.643,-154.352,149.258,-31.717,45.843,-7.068,34.809,-15.424,22.337,-13.603,12.607,-9.731,4.601,-1.293
721.mp3,123.047,1984.515,0.192,0.037,2034.851,20.899,4464.212,2711.165,-130.063,175.709,-228.957,125.967,-23.031,79.310,0.923,1.000,0.745,0.930,0.808,0.999,0.778,0.561,0.455,0.528,0.527,0.527,-183.927,155.782,-5.927,45.835,11.339,23.332,-8.114,3.831,-5.131,8.183,2.002,7.811,1.732
855.mp3,139.675,2067.366,0.019,0.056,1339.880,21.605,2461.719,1497.971,-37.638,-23.831,-114.912,1.469,-13.829,47.586,0.720,0.756,0.738,0.839,0.841,0.907,1.000,0.774,0.802,0.829,0.689,0.643,-508.048,135.907,27.160,23.953,55.928,18.930,-27.809,-6.400,26.197,7.835,-14.708,-0.303,10.638
1856.mp3,112.347,1941.752,0.167,0.083,4519.895,19.139,10585.308,4611.846,-438.269,71.520,30.328,0.100,-112.207,127.363,0.319,0.451,0.299,0.579,0.467,0.632,1.000,0.519,0.726,0.257,0.252,0.192,-86.772,108.456,-26.593,57.966,-22.321,50.871,-20.419,34.772,-14.062,24.906,-7.766,16.739,-0.439
